Frame,Hip_X,Hip_Y,Knee_X,Knee_Y,Ankle_X,Ankle_Y,Hip_Knee_Angle,Knee_Ankle_Angle
56,0.5574963092803955,0.6759935021400452,0.7058988213539124,0.7832358479499817,0.657036542892456,1.171793818473816,118.6860877221952,172.83251517228925
57,0.5580509901046753,0.684395968914032,0.7056348919868469,0.788659393787384,0.6518353819847107,1.186192274093628,117.53280178260462,172.29278778772544
58,0.5584475994110107,0.6864557862281799,0.7047215104103088,0.7865732312202454,0.6502757668495178,1.1929250955581665,116.75833926242655,172.36857876774405
59,0.5587654113769531,0.6875578165054321,0.7054967284202576,0.7844251990318298,0.6504322290420532,1.19040846824646,115.70750057393863,172.27596793952
60,0.5584042072296143,0.6845904588699341,0.7049069404602051,0.7835845947265625,0.656104564666748,1.1874617338180542,117.15758033057082,173.1100849673146
61,0.5585628747940063,0.6803244352340698,0.7043787837028503,0.7823023200035095,0.6622694730758667,1.1874512434005737,119.03366748701339,174.06624629681338
62,0.5586341619491577,0.6762863397598267,0.7038900852203369,0.7790689468383789,0.6730814576148987,1.1872785091400146,120.96702000907518,175.6839224112823
63,0.5585094094276428,0.6743766665458679,0.6971890330314636,0.7729613780975342,0.6723732352256775,1.1866176128387451,121.97516165441255,176.5668632134927
64,0.5586017966270447,0.668117344379425,0.6971312165260315,0.7708015441894531,0.6715707182884216,1.1867245435714722,123.03081323640546,176.48331741959046
65,0.5586650371551514,0.6554306149482727,0.6968538761138916,0.7691932320594788,0.6766146421432495,1.187468409538269,126.69235563688937,177.22976883119603
66,0.5609861612319946,0.6284863352775574,0.6913423538208008,0.7691780924797058,0.6769689321517944,1.1871570348739624,135.21423115017677,178.03049405825587
67,0.5629135370254517,0.5875771641731262,0.6781489253044128,0.7575651407241821,0.6766874194145203,1.1719814538955688,145.664468293229,179.7979380410333
68,0.5647776126861572,0.5674341320991516,0.6731637716293335,0.7563568949699402,0.6760076284408569,1.166655421257019,150.55396129914408,179.60287845758123
69,0.5650270581245422,0.5599084496498108,0.6593080759048462,0.7348622679710388,0.6755720376968384,1.1589876413345337,153.87622603755892,177.80395122320107
70,0.5654677748680115,0.5510765314102173,0.6618791818618774,0.737366795539856,0.6747153997421265,1.1465473175048828,154.4337430874107,178.2031891700941
71,0.5654250979423523,0.5355619788169861,0.6530667543411255,0.7387771606445312,0.6566792726516724,1.1374118328094482,157.18987751426818,179.48078679232776
72,0.5657161474227905,0.52214515209198,0.6513510346412659,0.7369533181190491,0.658906102180481,1.120588779449463,159.39313102832338,178.87179997570829
73,0.5656872391700745,0.5166978240013123,0.6460608839988708,0.7340787649154663,0.6489911079406738,1.1261746883392334,160.13698904165804,179.57182329763924
74,0.5661067366600037,0.5177551507949829,0.6475164294242859,0.7349229454994202,0.6466423273086548,1.1336464881896973,159.32487831386635,179.87439346691176
75,0.5660865902900696,0.5150701403617859,0.644835889339447,0.7305389046669006,0.6484024524688721,1.1280442476272583,160.43777046987563,179.4859351327621
76,0.5660738348960876,0.5141918063163757,0.6435771584510803,0.7310096621513367,0.6488230228424072,1.1233285665512085,161.09623367164315,179.23391920492685
77,0.5661254525184631,0.517291247844696,0.6445218920707703,0.7292472720146179,0.6496983766555786,1.1244406700134277,160.45246733330464,179.24954779029284
78,0.5662826299667358,0.5189458727836609,0.64496248960495,0.7119263410568237,0.6615385413169861,1.121240258216858,160.13788841774476,177.68095078559628
79,0.5665655732154846,0.5214292407035828,0.6470814347267151,0.7141647338867188,0.6614819765090942,1.1318566799163818,159.30168663290954,178.0254261555058
80,0.5668402314186096,0.5283311009407043,0.6566635370254517,0.7149673104286194,0.661472737789154,1.13690185546875,154.9526878276239,179.34697222993066
81,0.5672800540924072,0.5573320388793945,0.6645849943161011,0.716367781162262,0.6629994511604309,1.1399517059326172,148.32543707190757,179.7855336299068
82,0.5673051476478577,0.5735234022140503,0.6724265217781067,0.7268752455711365,0.65081387758255,1.1519567966461182,142.65908359322913,177.0893869525292
83,0.5672882795333862,0.5889673233032227,0.6852467060089111,0.7412084341049194,0.6552326083183289,1.16819167137146,138.2101015357305,175.97909956458872
84,0.5666879415512085,0.6311442255973816,0.6875108480453491,0.7548308968544006,0.6516991853713989,1.1660469770431519,130.69386101029244,175.02282745084077
85,0.5663277506828308,0.6439154148101807,0.6959549188613892,0.7676070928573608,0.6557382345199585,1.1689567565917969,127.93561028651601,174.27785672503117
86,0.5656951665878296,0.6632328033447266,0.6981540322303772,0.7772178053855896,0.6535614728927612,1.1671710014343262,124.18938374866929,173.4763577670751
87,0.5656766891479492,0.6725808382034302,0.6992620825767517,0.7764624357223511,0.6484662890434265,1.166435718536377,120.4488783171723,172.57874621656373
88,0.5653406381607056,0.6797685027122498,0.7025749087333679,0.7839716076850891,0.6410880088806152,1.168267011642456,118.11947617394424,170.90977610788255
89,0.56492018699646,0.6881244778633118,0.7056572437286377,0.7921299338340759,0.6421782374382019,1.169037103652954,116.90452180502737,170.43991770931706
90,0.5650263428688049,0.71260666847229,0.7048280835151672,0.7916374206542969,0.6429175138473511,1.1684051752090454,110.14826715152097,170.6685339089376
91,0.5651587247848511,0.706024706363678,0.705796480178833,0.7899839878082275,0.6419882774353027,1.172354817390442,111.36281730581504,170.52605388905695
92,0.5650505423545837,0.6981024146080017,0.7044192552566528,0.7885006070137024,0.6480263471603394,1.1769938468933105,114.70924250854256,171.74074572950695
93,0.5650477409362793,0.6931326389312744,0.7035160660743713,0.783277153968811,0.6550391912460327,1.180167555809021,116.10089071391698,173.03628806644
94,0.5649135112762451,0.6887273192405701,0.7009411454200745,0.7748687267303467,0.6569215655326843,1.1797702312469482,116.13996609820859,173.79535680586878
95,0.5654802322387695,0.6608642935752869,0.6931012868881226,0.7614861130714417,0.6624037623405457,1.18295419216156,124.08796738177986,175.83423183862033
96,0.5663985013961792,0.6201100945472717,0.6867830753326416,0.7493508458137512,0.6741148233413696,1.1665096282958984,135.29246047984685,178.26057990019243
97,0.5664164423942566,0.6014131307601929,0.6844597458839417,0.7502110600471497,0.6751267313957214,1.1664626598358154,140.290135565557,178.7155538673486
98,0.5666162371635437,0.5782678723335266,0.6799838542938232,0.7496881484985352,0.6735371351242065,1.1631442308425903,145.62831888572222,179.10670108224573
99,0.5656051635742188,0.5770825743675232,0.6715055704116821,0.7501980066299438,0.6578296422958374,1.1632767915725708,146.64828574893752,178.10378337317428
100,0.5656026601791382,0.5653772354125977,0.6651722192764282,0.7384235858917236,0.6602678894996643,1.155387043952942,149.41032086601862,179.32611734913226
101,0.5654948949813843,0.5498316287994385,0.6607622504234314,0.7387161254882812,0.6619400382041931,1.1411020755767822,153.40277490182822,179.83229514780456
102,0.5654284358024597,0.5368814468383789,0.6506417989730835,0.7321174740791321,0.6595675945281982,1.0368902683258057,158.0980224233073,178.32247403745995
103,0.5654625296592712,0.5180009603500366,0.6475723385810852,0.7341393828392029,0.6597410440444946,1.0198153257369995,161.6375957813044,177.56089283351088
104,0.5655990839004517,0.5107592344284058,0.6447697877883911,0.7323787212371826,0.6606581807136536,1.0328210592269897,163.3685589872179,176.97282795147657
105,0.5656009912490845,0.5068516135215759,0.6375812292098999,0.7308563590049744,0.6527393460273743,1.0611193180084229,164.81391296878556,177.37213325654307
106,0.5655392408370972,0.4975802004337311,0.6382158398628235,0.7458066940307617,0.653976321220398,1.1128346920013428,166.13966170287515,177.5411830717208
107,0.5655429363250732,0.4898501932621002,0.6347733736038208,0.7344169020652771,0.6496742367744446,1.1189056634902954,166.41395744893507,177.78061257476284
108,0.567039430141449,0.5027866959571838,0.6331351399421692,0.7245309948921204,0.6419018507003784,1.1301395893096924,164.64035033446245,178.76181782335706
109,0.5690818428993225,0.5050593018531799,0.6329798102378845,0.726001501083374,0.6312414407730103,1.1332265138626099,163.62519209257195,179.75541623071265
110,0.5701005458831787,0.5041096210479736,0.6343954205513,0.7193650603294373,0.6342344880104065,1.134485125541687,163.3473727770984,179.97778773976424
111,0.5711337924003601,0.5169579386711121,0.6405993103981018,0.719108521938324,0.6351571679115295,1.1351431608200073,160.2861688342431,179.25055756481026
112,0.5732819437980652,0.5277162790298462,0.6508334875106812,0.7170003056526184,0.6483748555183411,1.135916829109192,157.38433418888798,179.66373343793535
113,0.5744825601577759,0.5409176349639893,0.6541685461997986,0.7090502977371216,0.6495082378387451,1.1358453035354614,154.01591799263855,179.37439429885808
114,0.5743792653083801,0.545214831829071,0.6602126955986023,0.7106330394744873,0.6526896357536316,1.1464115381240845,151.5867411796316,179.0109728532391
115,0.5743272304534912,0.5578153729438782,0.6632363200187683,0.711643636226654,0.6526604294776917,1.1526042222976685,148.59920131586242,178.62609546948738
116,0.5743721127510071,0.5643072724342346,0.6718727350234985,0.7136873006820679,0.6697455048561096,1.1514134407043457,146.58900089794767,179.72156026331214
117,0.5733736157417297,0.568121075630188,0.6765729784965515,0.7207241058349609,0.6678406000137329,1.1503986120224,144.76679800008023,178.83572434994258
118,0.5730471014976501,0.6033225655555725,0.6919586658477783,0.743840754032135,0.6672707796096802,1.1558979749679565,136.33218992524078,176.5712946787067
119,0.5716463327407837,0.6224047541618347,0.6961504220962524,0.7438023090362549,0.6663526296615601,1.1410824060440063,129.98679782738222,175.71059065551106
120,0.5706230998039246,0.6378219127655029,0.6984783411026001,0.755351185798645,0.6682283878326416,1.1612815856933594,128.32856436908338,175.73819299996777
121,0.5700703859329224,0.6572614908218384,0.6961167454719543,0.7548386454582214,0.6737802624702454,1.160656213760376,124.59435969328348,176.84957900445397
122,0.5700352191925049,0.6674529910087585,0.694328784942627,0.7605899572372437,0.6726354360580444,1.1611442565917969,123.74532680914672,176.8999852428364
123,0.5684822201728821,0.6769079566001892,0.6972073316574097,0.7646058201789856,0.6649138331413269,1.166058897972107,119.66677061139089,175.4009428769391
124,0.5674108862876892,0.7011290192604065,0.702116072177887,0.7833321690559387,0.6540953516960144,1.1661908626556396,114.24432579627492,172.8509102835843
125,0.56741863489151,0.6997357606887817,0.7006794214248657,0.7821656465530396,0.6543833017349243,1.16593599319458,114.86067196518869,173.121365307284
126,0.5672978758811951,0.6974788904190063,0.700348973274231,0.7837571501731873,0.6533972024917603,1.1699894666671753,116.03070878679418,173.06892998903533
127,0.567263662815094,0.6948425769805908,0.700259804725647,0.7827589511871338,0.653744101524353,1.1731210947036743,116.67113449970861,173.2046548006809
128,0.5672658681869507,0.689121425151825,0.6995379328727722,0.7804858088493347,0.6629761457443237,1.1723415851593018,119.30352706754414,174.66949630091503
129,0.5673933029174805,0.6656646728515625,0.6950684785842896,0.77408766746521,0.6606358289718628,1.171974539756775,125.3922522767713,175.0540146121827
130,0.5684627890586853,0.6454693675041199,0.6924905776977539,0.7667234539985657,0.6607697606086731,1.1748046875,129.90735782624054,175.55524366318872
131,0.5688921809196472,0.6179800033569336,0.6903608441352844,0.7624370455741882,0.672865092754364,1.1756983995437622,137.516528397549,177.5757847820618
132,0.5705046653747559,0.5979554653167725,0.6826193332672119,0.758826494216919,0.6764172911643982,1.1745860576629639,144.27184563715403,179.14536065290275
133,0.5705687999725342,0.5882160663604736,0.6738321185112,0.7457618117332458,0.6744409203529358,1.1742479801177979,146.8385796723912,179.91859304875467
134,0.5747994184494019,0.568221926689148,0.6657575964927673,0.7425907254219055,0.6750863194465637,1.1578971147537231,153.73831667828705,178.71322329628435
135,0.5747030377388,0.5633341670036316,0.6620813608169556,0.7431581020355225,0.6745559573173523,1.1556644439697266,155.81655301066422,178.26784731214886
136,0.5721107125282288,0.5231627821922302,0.6473203301429749,0.7438240647315979,0.6632904410362244,1.118129849433899,163.62206699343002,177.55690302789233
137,0.5716763734817505,0.5146782398223877,0.642107367515564,0.7443915605545044,0.6575672030448914,1.1054528951644897,165.4060365918809,177.54822098715726
138,0.571691632270813,0.504975438117981,0.6348937153816223,0.7446219325065613,0.6435153484344482,1.1157934665679932,166.55639643014536,178.66936354923044
139,0.5697399973869324,0.5053186416625977,0.6366534233093262,0.7818679213523865,0.6304610371589661,1.131140947341919,165.38250526587586,178.98428908726993
140,0.5688188076019287,0.49743983149528503,0.6384420990943909,0.7884935736656189,0.6355894804000854,1.1486294269561768,166.09318457909725,179.54617238977855
141,0.5684124827384949,0.49786487221717834,0.6377552151679993,0.7889188528060913,0.6386221647262573,1.157459020614624,166.73405635183667,179.86521833044748
142,0.5686851739883423,0.49848473072052,0.6352258920669556,0.7922921776771545,0.6418652534484863,1.167593240737915,168.25257763711136,178.98649978316
143,0.5679007768630981,0.49312496185302734,0.6367369890213013,0.8024851083755493,0.640792727470398,1.176735520362854,168.07628299393545,179.3791119732064
144,0.5694254636764526,0.49421700835227966,0.6365302205085754,0.807108461856842,0.6409330368041992,1.1915817260742188,168.5514329736934,179.34390297331817
145,0.5712031722068787,0.49376198649406433,0.6373969316482544,0.8086445331573486,0.6413443684577942,1.1897848844528198,168.7216828721999,179.4066139100047
146,0.572070300579071,0.49341365694999695,0.6376504302024841,0.8051368594169617,0.6410027146339417,1.187375783920288,168.62188294344776,179.49752154174905
147,0.5734917521476746,0.49508583545684814,0.6380778551101685,0.8047877550125122,0.6408971548080444,1.1856387853622437,168.64434144502516,179.57586822546108
148,0.5740208029747009,0.5052528977394104,0.6389161348342896,0.8033499121665955,0.6348159313201904,1.1858283281326294,167.10421732239445,179.38580754332813
149,0.5748496651649475,0.5113300681114197,0.6420964002609253,0.7820899486541748,0.6289238929748535,1.1821916103363037,164.16640448706588,178.1143378431837
150,0.5751960873603821,0.5118246674537659,0.643251895904541,0.7334126830101013,0.6499097943305969,1.1503450870513916,163.84169515255914,179.0851345292807
151,0.5765341520309448,0.5212036967277527,0.6448673009872437,0.7085853815078735,0.6563716530799866,1.1303470134735107,161.52688771575595,178.4375358779882
152,0.5764938592910767,0.5282968282699585,0.6465047001838684,0.7112175226211548,0.6556825041770935,1.1222766637802124,160.33525658693554,178.7209575749928
153,0.5761024951934814,0.5594571828842163,0.6614260077476501,0.7229169011116028,0.65123450756073,1.1377314329147339,151.02871271236546,178.59259390998832
154,0.5749489665031433,0.5798680782318115,0.6654417514801025,0.7184422016143799,0.6666935086250305,1.1363317966461182,147.0259627184456,179.82837527488593
155,0.5727165341377258,0.5959215760231018,0.672561526298523,0.7237368822097778,0.6650220155715942,1.1545029878616333,141.00153002776185,178.99727941545933
156,0.5675365924835205,0.6101874113082886,0.6807800531387329,0.7263847589492798,0.6640478372573853,1.1643089056015015,133.54950748967153,177.81190588783375
157,0.5665997266769409,0.622148871421814,0.6850489377975464,0.7278212904930115,0.6639495491981506,1.1629341840744019,128.96099853993516,177.22380166453803
158,0.5666180849075317,0.6335054636001587,0.6815057992935181,0.7283840179443359,0.6767154932022095,1.1626312732696533,128.91914254540666,179.36797944965258
159,0.5675516128540039,0.6699224710464478,0.6874392628669739,0.7421452403068542,0.685322642326355,1.1623283624649048,120.77700044188231,179.71138203404416
160,0.5674793124198914,0.6770107746124268,0.6876888275146484,0.7544194459915161,0.6776445508003235,1.1537798643112183,121.33869030850829,178.55926291863733
161,0.5665658712387085,0.6828777194023132,0.6918460130691528,0.7648811340332031,0.6689285039901733,1.1622267961502075,119.90620489867379,176.69903674872523
162,0.566008448600769,0.6826738119125366,0.6966306567192078,0.7824567556381226,0.6515573859214783,1.1686700582504272,120.7197584269154,173.34337192147177
163,0.5654104948043823,0.6828434467315674,0.6940653324127197,0.7781978845596313,0.651216447353363,1.18140709400177,120.47850755813212,173.9339665819654
164,0.5654586553573608,0.6827015280723572,0.6928071975708008,0.7758732438087463,0.6488574147224426,1.1811269521713257,120.00069500801516,173.81046040915453
165,0.5664377212524414,0.6761060953140259,0.6917111277580261,0.7758663892745972,0.6437464356422424,1.1838372945785522,121.82631184223965,173.29458005325236
166,0.5671250224113464,0.6739333271980286,0.691498875617981,0.7717686295509338,0.6446698904037476,1.182710886001587,121.68829028757571,173.49889486750868
167,0.567140519618988,0.6714222431182861,0.6802427768707275,0.7635501623153687,0.644952654838562,1.174987554550171,124.26226441879228,175.09758148385433
168,0.5687328577041626,0.6616492867469788,0.6810352206230164,0.7635116577148438,0.6532226800918579,1.179263949394226,128.38197631703343,176.1727921932917
169,0.5724918246269226,0.6059826016426086,0.6792279481887817,0.7277358174324036,0.6662879586219788,1.1637780666351318,137.06045376408477,178.3001893469037
170,0.5755770802497864,0.5794678330421448,0.6710180640220642,0.731092095375061,0.665584921836853,1.1629071235656738,147.0904778790609,179.27913650309884
171,0.577978253364563,0.5652236938476562,0.6614745259284973,0.7223438620567322,0.668911337852478,1.150627613067627,153.00787605108363,179.00520363451116
172,0.5795782804489136,0.540020763874054,0.6603713631629944,0.7234686017036438,0.668390154838562,1.145229458808899,157.31982622403396,178.91078661253843
173,0.5793105959892273,0.5308252573013306,0.658916175365448,0.7181056141853333,0.6678582429885864,1.04341721534729,158.54607949799575,178.42546729348425
174,0.5792223811149597,0.5256076455116272,0.6581348180770874,0.7207528948783875,0.662981390953064,1.081390619277954,158.7526231851966,179.2300543267393
175,0.5791995525360107,0.5187965631484985,0.6549771428108215,0.7211827635765076,0.6546505689620972,1.09461510181427,159.4229515611469,179.94989373831547
176,0.5810707807540894,0.5273287892341614,0.6511796712875366,0.7210469841957092,0.6461588144302368,1.1183463335037231,159.38017985346582,179.27596510022227
177,0.5810052752494812,0.5017703175544739,0.6370798945426941,0.715840220451355,0.6391387581825256,1.114967942237854,165.6169821070994,179.70444761307465
178,0.5829856395721436,0.5032898783683777,0.6372465491294861,0.7266349196434021,0.6341427564620972,1.1407676935195923,165.91533755541363,179.5705945001412
179,0.5844895839691162,0.4971033036708832,0.6335963010787964,0.7256602644920349,0.6328542828559875,1.1440118551254272,167.77241044617443,179.89837622502597
180,0.586274266242981,0.4952998459339142,0.6271443367004395,0.7213934063911438,0.6292102932929993,1.1450519561767578,170.03290919135836,179.72060128326692
181,0.5873988270759583,0.47660642862319946,0.630290687084198,0.7179442048072815,0.6286692023277283,1.1491538286209106,169.70686020372824,179.78455073802732
182,0.5898807048797607,0.47371336817741394,0.6317263841629028,0.720503032207489,0.6295841932296753,1.166664958000183,170.10135667832864,179.72490356274105
183,0.5977156162261963,0.47386109828948975,0.6330786943435669,0.6759318709373474,0.6442968845367432,1.127210021018982,171.49756944144173,178.5759944218968
184,0.6005192995071411,0.48026344180107117,0.6339693069458008,0.6590416431427002,0.6467729806900024,1.103317141532898,171.05306146316693,178.34923718269118
185,0.6020208597183228,0.4712594747543335,0.6367397904396057,0.6685777902603149,0.652441143989563,1.105299472808838,172.0797867265673,177.94094497700272
186,0.6045072078704834,0.4622672200202942,0.636996865272522,0.6516565084457397,0.6526680588722229,1.1016197204589844,172.26036015337735,178.00532475997727
187,0.6100152730941772,0.4523041546344757,0.6416816711425781,0.6518326997756958,0.6507756114006042,1.0868240594863892,172.17967447185583,178.80234746127525
188,0.6244245767593384,0.4587953984737396,0.6582177877426147,0.6233553290367126,0.6753266453742981,1.0544016361236572,170.66831337526926,177.72703992454248
189,0.6340356469154358,0.44225695729255676,0.6594994068145752,0.618850588798523,0.6801450252532959,0.989544153213501,174.98261218786166,176.8122295437976
190,0.6454094052314758,0.42435503005981445,0.6650837659835815,0.6229024529457092,0.6696426272392273,0.9868925213813782,175.05852378435597,179.28242588154657
191,0.6408908367156982,0.41321393847465515,0.6637710332870483,0.6271465420722961,0.6595455408096313,0.9795999526977539,173.20851887042286,179.31312542375457
192,0.6387956142425537,0.40323248505592346,0.6673506498336792,0.6324942111968994,0.6272741556167603,0.9956832528114319,166.60336076425725,173.70310926779706
193,0.6370205283164978,0.38807767629623413,0.6560402512550354,0.6673307418823242,0.62464839220047,1.0089417695999146,170.85327521374214,174.74963156657847
